right_wheel_current_velocity,right_wheel_target_velocity,right_wheel_current_sin_position,right_wheel_current_cos_position,right_wheel_torque
14.9959,15,0.494231,0.869331,0.471
14.9959,15,0.609168,0.793041,0.471
14.9854,15,0.714662,0.69947,0.471
14.9854,15,0.811357,0.584551,0.496368
14.9854,15,0.88905,0.45781,0.471
14.9854,15,0.950486,0.310767,0.471
14.9854,15,0.984211,0.177001,0.496368
14.9854,15,0.999619,0.0276052,0.471
14.9959,15,0.99229,-0.123935,0.471
14.9854,15,0.962538,-0.271147,0.471
14.9959,15,0.908529,-0.417823,0.471
14.9854,15,0.840725,-0.541463,0.496368
14.9854,15,0.743005,-0.669286,0.471
14.9959,15,0.642657,-0.766154,0.521633
14.9959,15,0.516733,-0.856146,0.471
15.0063,15,0.386932,-0.922108,0.496368
14.9854,15,0.242982,-0.970031,0.471
15.0168,15,0.0964847,-0.995334,0.521633
14.9854,15,-0.0536688,-0.998559,0.471
15.0063,15,-0.204113,-0.978947,0.521633
14.9959,15,-0.346984,-0.937871,0.471
15.0168,15,-0.48353,-0.875328,0.521633
15.0063,15,-0.607953,-0.793973,0.471
15.0063,15,-0.720005,-0.693969,0.496368
14.9959,15,-0.817586,-0.575807,0.471
14.9959,15,-0.892535,-0.450979,0.521633
14.9959,15,-0.950009,-0.312223,0.471
14.9959,15,-0.985798,-0.167936,0.496368
14.9854,15,-0.999801,-0.0199386,0.496368
14.9959,15,-0.991311,0.131541,0.471
14.9854,15,-0.960002,0.279993,0.471
14.9959,15,-0.908528,0.417824,0.471
14.9749,15,-0.835706,0.549176,0.496368
14.9854,15,-0.74608,0.665856,0.471
14.9854,15,-0.635579,0.772036,0.521633
14.9854,15,-0.514104,0.857728,0.471
14.9959,15,-0.378423,0.925633,0.521633
14.9749,15,-0.237019,0.971505,0.471
14.9959,15,-0.0873213,0.99618,0.521633
14.9749,15,0.0613249,0.998118,0.471
14.9959,15,0.210115,0.977677,0.496368
14.9749,15,0.351297,0.936264,0.471
14.9854,15,0.490229,0.871594,0.471
14.9854,15,0.612812,0.790228,0.471
14.9749,15,0.725305,0.688427,0.471
14.9749,15,0.817586,0.575806,0.471
14.9645,15,0.893914,0.448238,0.471
14.9749,15,0.950962,0.309307,0.471
14.9749,15,0.98681,0.161885,0.496368
14.9749,15,0.999905,0.0138041,0.471
14.9854,15,0.990485,-0.13762,0.496368
14.9749,15,0.959139,-0.282937,0.496368
14.9854,15,0.906596,-0.422,0.471
14.9749,15,0.834017,-0.551738,0.496368
14.9854,15,0.741981,-0.670421,0.471
14.9854,15,0.634394,-0.77301,0.521633
14.9854,15,0.508825,-0.86087,0.471
14.9959,15,0.375581,-0.92679,0.521633
14.9749,15,0.220596,-0.975365,0.471
15.0063,15,0.0827362,-0.996571,0.496368
14.9854,15,-0.0842749,-0.996443,0.471
14.9959,15,-0.214612,-0.976699,0.496368
14.9854,15,-0.357034,-0.934091,0.471
15.0063,15,-0.492901,-0.870086,0.521633
14.9959,15,-0.617649,-0.786454,0.471
14.9959,15,-0.728466,-0.685082,0.496368
14.9854,15,-0.823721,-0.566995,0.471
14.9854,15,-0.898001,-0.439993,0.521633
14.9854,15,-0.953306,-0.302005,0.471
14.9854,15,-0.987784,-0.155828,0.496368
14.9749,15,-0.999981,-0.0061357,0.471
14.9854,15,-0.989622,0.143695,0.496368
14.9645,15,-0.956941,0.290284,0.471
14.9854,15,-0.903989,0.427555,0.471
14.9645,15,-0.828905,0.55939,0.496368
14.9749,15,-0.736818,0.676092,0.471
14.9749,15,-0.627247,0.77882,0.521633
14.9749,15,-0.504858,0.863202,0.471
14.9854,15,-0.371312,0.928508,0.521633
14.9645,15,-0.226574,0.973994,0.471
14.9959,15,-0.079678,0.996821,0.521633
14.9645,15,0.0705085,0.997511,0.471
14.9854,15,0.219105,0.975701,0.496368
14.9645,15,0.361329,0.932438,0.471
14.9749,15,0.496899,0.867808,0.471
14.9749,15,0.620059,0.784555,0.471
14.9645,15,0.730564,0.682844,0.471
14.9645,15,0.823722,0.566994,0.471
14.9645,15,0.898675,0.438614,0.471
14.9749,15,0.954686,0.297615,0.471
14.9749,15,0.988258,0.152796,0.496368
14.9645,15,0.999995,0.00306744,0.471
14.9854,15,0.989622,-0.143696,0.471
14.9749,15,0.956494,-0.291752,0.471
14.9854,15,0.902012,-0.43171,0.471
14.9645,15,0.828045,-0.560661,0.496368
14.9749,15,0.73474,-0.678349,0.471
14.9749,15,0.626057,-0.779777,0.521633
14.9854,15,0.498224,-0.867048,0.471
14.9854,15,0.367035,-0.930207,0.521633
14.9749,15,0.213109,-0.977028,0.471
14.9959,15,0.0766191,-0.99706,0.521633
14.9749,15,-0.0735688,-0.99729,0.471
14.9959,15,-0.223592,-0.974683,0.546793
14.9749,15,-0.365616,-0.930766,0.471
14.9959,15,-0.502214,-0.864743,0.521633
14.9854,15,-0.623663,-0.781693,0.471
14.9959,15,-0.732656,-0.680599,0.521633
14.9854,15,-0.826322,-0.563198,0.471
14.9749,15,-0.902013,-0.43171,0.521633
14.9854,15,-0.95694,-0.290285,0.471
14.9854,15,-0.989177,-0.14673,0.496368
14.9749,15,-0.999995,0.00306787,0.471
14.9749,15,-0.98895,0.148248,0.496368
14.9645,15,-0.955141,0.296151,0.471
14.9854,15,-0.898672,0.438622,0.471
14.9645,15,-0.823717,0.567001,0.496368
14.9749,15,-0.730559,0.68285,0.471
14.9749,15,-0.621255,0.783608,0.471
14.9749,15,-0.495561,0.868573,0.471
14.9854,15,-0.361321,0.932441,0.521633
14.9645,15,-0.214606,0.976701,0.471
14.9854,15,-0.0674407,0.997723,0.521633
14.9645,15,0.0812146,0.996697,0.471
14.9854,15,0.228075,0.973644,0.546793
14.9645,15,0.37132,0.928505,0.471
14.9749,15,0.504865,0.863198,0.521633
14.9645,15,0.626059,0.779776,0.471
14.9645,15,0.736818,0.676091,0.496368
14.954,15,0.829762,0.558117,0.471
14.954,15,0.903333,0.42894,0.471
14.9645,15,0.956494,0.291751,0.471
14.9645,15,0.989622,0.143694,0.521633
14.9645,15,0.999971,-0.0076696,0.471
14.9749,15,0.988022,-0.154313,0.471
14.9645,15,0.953768,-0.300543,0.471
14.9749,15,0.898001,-0.439994,0.471
14.9645,0,0.821974,-0.569526,0.496368
14.9749,0,0.721064,-0.692868,0.471
14.5351,0,0.620058,-0.784556,0.368498
13.2156,0,0.521975,-0.852961,0.445528
11.5192,0,0.452344,-0.891843,0.445528
9.51903,0,0.384095,-0.923294,0.368498
7.64454,0,0.333995,-0.942575,0.394277
5.73864,0,0.297615,-0.954686,0.394277
3.96888,0,0.278518,-0.960431,0.445528
2.39808,0,0.269669,-0.962953,0.471
1.34041,0,0.26375,-0.964591,0.471
0.764454,0,0.26079,-0.965395,0.471
0.439823,0,0.256346,-0.966585,0.471
0.251327,0,0.254864,-0.966977,0.471
0.136136,0,0.253381,-0.967367,0.471
0.0837758,0,0.253381,-0.967367,0.471
0.020944,0,0.253381,-0.967367,0.471
-0.0,0,0.253381,-0.967367,0.471
-0.010472,0,0.253381,-0.967367,0.471
-0.020944,0,0.253381,-0.967367,0.471
-0.020944,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
-0.0314159,0,0.253381,-0.967367,0.471
-0.0418879,0,0.254864,-0.966977,0.471
-0.0314159,0,0.254864,-0.966977,0.471
-0.0418879,0,0.254864,-0.966977,0.471
-0.0418879,0,0.254864,-0.966977,0.471
-0.0314159,0,0.254864,-0.966977,0.471
-0.0314159,0,0.254864,-0.966977,0.471
-0.020944,0,0.254864,-0.966977,0.471
-0.020944,0,0.254864,-0.966977,0.471
-0.020944,0,0.254864,-0.966977,0.471
-0.020944,0,0.254864,-0.966977,0.471
-0.0314159,0,0.256346,-0.966585,0.471
-0.0314159,0,0.256346,-0.966585,0.471
-0.0418879,0,0.256346,-0.966585,0.471
-0.0418879,0,0.256346,-0.966585,0.471
-0.0314159,0,0.256346,-0.966585,0.471
-0.020944,0,0.256346,-0.966585,0.471
-0.020944,0,0.256346,-0.966585,0.471
-0.020944,0,0.256346,-0.966585,0.471
-0.020944,0,0.257828,-0.966191,0.471
-0.0418879,0,0.256346,-0.966585,0.471
-0.0418879,0,0.257828,-0.966191,0.471
-0.0314159,0,0.257828,-0.966191,0.471
-0.0314159,0,0.257828,-0.966191,0.471
-0.020944,0,0.257828,-0.966191,0.471
-0.0314159,0,0.25931,-0.965794,0.471
-0.0314159,0,0.25931,-0.965794,0.471
-0.0418879,0,0.25931,-0.965794,0.471
-0.0314159,0,0.25931,-0.965794,0.471
-0.020944,0,0.25931,-0.965794,0.471
-0.0418879,0,0.25931,-0.965794,0.471
-0.0314159,0,0.26079,-0.965395,0.471
-0.0314159,0,0.26079,-0.965395,0.471
-0.0314159,0,0.26079,-0.965395,0.471
-0.020944,0,0.26079,-0.965395,0.471
-0.020944,0,0.26079,-0.965395,0.471
-0.0418879,0,0.26079,-0.965395,0.471
-0.0314159,0,0.26227,-0.964994,0.471
-0.0314159,0,0.26227,-0.964994,0.471
-0.020944,0,0.26227,-0.964994,0.471
-0.020944,0,0.26227,-0.964994,0.471
-0.0314159,0,0.26375,-0.964591,0.471
-0.0314159,0,0.26375,-0.964591,0.471
-0.0314159,0,0.26375,-0.964591,0.471
-0.0314159,0,0.26375,-0.964591,0.471
-0.020944,0,0.26375,-0.964591,0.471
-0.020944,0,0.26375,-0.964591,0.471
-0.020944,0,0.265229,-0.964185,0.471
-0.020944,0,0.265229,-0.964185,0.471
-0.0314159,0,0.265229,-0.964185,0.471
-0.0314159,0,0.265229,-0.964185,0.445528
-0.020944,0,0.265229,-0.964185,0.471
-0.010472,0,0.265229,-0.964185,0.471
-0.010472,0,0.266707,-0.963778,0.471
-0.0314159,0,0.265229,-0.964185,0.471
-0.0314159,0,0.266707,-0.963778,0.471
-0.0314159,0,0.266707,-0.963778,0.471
-0.020944,0,0.266707,-0.963778,0.471
-0.010472,0,0.266707,-0.963778,0.471
-0.010472,0,0.266707,-0.963778,0.471
-0.010472,0,0.266707,-0.963778,0.471
-0.010472,0,0.266707,-0.963778,0.471
-0.020944,0,0.268185,-0.963367,0.471
-0.020944,0,0.268185,-0.963367,0.471
-0.0314159,0,0.268185,-0.963367,0.471
-0.020944,0,0.268185,-0.963367,0.471
-0.020944,0,0.268185,-0.963367,0.471
-0.010472,0,0.268185,-0.963367,0.471
-0.010472,0,0.268185,-0.963367,0.471
-0.010472,0,0.268185,-0.963367,0.471
-0.0314159,0,0.268185,-0.963367,0.445528
-0.020944,0,0.269669,-0.962953,0.471
-0.0314159,0,0.269669,-0.962953,0.471
-0.020944,0,0.269669,-0.962953,0.471
-0.010472,0,0.269669,-0.962953,0.471
-0.010472,0,0.269669,-0.962953,0.445528
-0.010472,0,0.269669,-0.962953,0.471
-0.010472,0,0.269669,-0.962953,0.471
-0.010472,0,0.269669,-0.962953,0.471
-0.010472,0,0.269669,-0.962953,0.471
-0.0314159,0,0.271146,-0.962538,0.471
-0.010472,0,0.271146,-0.962538,0.471
-0.020944,0,0.271146,-0.962538,0.471
-0.020944,0,0.271146,-0.962538,0.471
-0.010472,0,0.271146,-0.962538,0.471
-0.010472,0,0.271146,-0.962538,0.445528
-0.010472,0,0.271146,-0.962538,0.471
-0.0,0,0.271146,-0.962538,0.471
-0.0,0,0.271146,-0.962538,0.471
-0.020944,0,0.272621,-0.962121,0.471
-0.010472,0,0.272621,-0.962121,0.471
-0.020944,0,0.272621,-0.962121,0.471
-0.020944,0,0.272621,-0.962121,0.471
-0.010472,0,0.272621,-0.962121,0.471
-0.010472,0,0.272621,-0.962121,0.471
-0.0,0,0.272621,-0.962121,0.471
-0.0,0,0.272621,-0.962121,0.471
-0.0,0,0.272621,-0.962121,0.471
-0.0,0,0.272621,-0.962121,0.471
-0.0,0,0.272621,-0.962121,0.471
-0.0,0,0.272621,-0.962121,0.471
-0.0,0,0.272621,-0.962121,0.471
-0.0,0,0.272621,-0.962121,0.471
-0.0,0,0.272621,-0.962121,0.471
-0.010472,0,0.274096,-0.961702,0.471
-0.010472,0,0.272621,-0.962121,0.471
-0.020944,0,0.274096,-0.961702,0.471
-0.020944,0,0.274096,-0.961702,0.471
-0.010472,0,0.274096,-0.961702,0.471
-0.010472,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.0,0,0.274096,-0.961702,0.471
-0.020944,0,0.275571,-0.961281,0.471
-0.010472,0,0.275571,-0.961281,0.471
-0.020944,0,0.275571,-0.961281,0.471
-0.010472,0,0.275571,-0.961281,0.471
-0.010472,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.0,0,0.275571,-0.961281,0.471
-0.010472,0,0.277045,-0.960857,0.471
-0.010472,0,0.275571,-0.961281,0.471
-0.020944,0,0.277045,-0.960857,0.471
-0.020944,0,0.277045,-0.960857,0.471
-0.010472,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,0,0.277045,-0.960857,0.471
-0.0,15,0.277045,-0.960857,0.471
-0.0,15,0.277045,-0.960857,0.521633
0.387463,15,0.268185,-0.963367,0.546793
1.68599,15,0.231056,-0.97294,0.546793
3.37198,15,0.178513,-0.983938,0.521633
5.03702,15,0.11022,-0.993907,0.571848
6.73348,15,0.0245423,-0.999699,0.621642
8.46136,15,-0.0796873,-0.99682,0.471
10.294,15,-0.199607,-0.979876,0.596798
12.0532,15,-0.329661,-0.944099,0.471
13.2785,15,-0.457818,-0.889046,0.521633
14.0115,15,-0.587044,-0.809555,0.496368
14.4094,15,-0.692866,-0.721066,0.496368
14.6293,15,-0.791169,-0.611597,0.496368
14.7655,15,-0.877548,-0.47949,0.496368
14.8597,15,-0.935184,-0.354163,0.471
14.933,15,-0.978635,-0.205604,0.471
14.954,15,-0.998211,-0.0597906,0.496368
14.9749,15,-0.995907,0.0903874,0.471
14.9854,15,-0.97003,0.242984,0.521633
15.0063,15,-0.925047,0.379852,0.471
15.0168,15,-0.858513,0.512791,0.496368
15.0063,15,-0.772033,0.635582,0.471
15.0273,15,-0.666997,0.74506,0.521633
15.0168,15,-0.546608,0.837389,0.471
15.0378,15,-0.416427,0.909169,0.521633
15.0168,15,-0.269668,0.962953,0.471
15.0378,15,-0.128496,0.99171,0.521633
15.0168,15,0.0291404,0.999575,0.471
15.0273,15,0.170963,0.985278,0.496368
15.0168,15,0.313683,0.949528,0.496368
15.0168,15,0.453717,0.891146,0.471
15.0168,15,0.582062,0.813145,0.496368
15.0063,15,0.709274,0.704933,0.471
15.0063,15,0.795836,0.605512,0.496368
14.9959,15,0.881923,0.471394,0.471
15.0063,15,0.942061,0.335442,0.471
15.0063,15,0.980183,0.198093,0.471
15.0063,15,0.998796,0.0490631,0.496368
15.0168,15,0.995033,-0.0995481,0.471
15.0063,15,0.96928,-0.245959,0.471
15.0063,15,0.920916,-0.389761,0.471
15.0063,15,0.852959,-0.521978,0.496368
14.9959,15,0.75821,-0.65201,0.471
15.0168,15,0.661264,-0.750153,0.496368
15.0063,15,0.537586,-0.843209,0.471
15.0273,15,0.409443,-0.912336,0.521633
14.9959,15,0.262275,-0.964993,0.471
15.0273,15,0.117842,-0.993032,0.521633
15.0063,15,-0.0383451,-0.999265,0.471
15.0168,15,-0.187566,-0.982252,0.496368
15.0168,15,-0.323859,-0.946106,0.471
15.0273,15,-0.463265,-0.88622,0.521633
15.0273,15,-0.590764,-0.806844,0.496368
15.0168,15,-0.706024,-0.708188,0.496368
15.0168,15,-0.806849,-0.590758,0.471
15.0063,15,-0.886933,-0.461899,0.521633
15.0168,15,-0.943595,-0.331103,0.471
15.0168,15,-0.98254,-0.186053,0.471
15.0063,15,-0.999265,-0.0383376,0.496368
15.0063,15,-0.993389,0.114796,0.471
14.9959,15,-0.966584,0.256351,0.496368
15.0063,15,-0.913587,0.406642,0.471
14.9959,15,-0.843209,0.537586,0.496368
14.9959,15,-0.757209,0.653173,0.471
15.0063,15,-0.646172,0.763192,0.521633
14.9854,15,-0.529804,0.84812,0.471
15.0063,15,-0.396804,0.917903,0.521633
14.9854,15,-0.256343,0.966586,0.471
15.0063,15,-0.107167,0.994241,0.521633
14.9854,15,0.0398787,0.999205,0.471
14.9959,15,0.189074,0.981963,0.521633
14.9854,15,0.332558,0.943083,0.471
14.9959,15,0.484869,0.874587,0.496368
14.9959,15,0.601844,0.798614,0.496368
14.9854,15,0.71787,0.696177,0.471
14.9854,15,0.805943,0.591993,0.496368
14.9749,15,0.886224,0.463257,0.471
14.9854,15,0.945608,0.325308,0.496368
14.9854,15,0.983106,0.183037,0.496368
14.9854,15,0.999431,0.0337388,0.496368
14.9959,15,0.993212,-0.11632,0.471
14.9854,15,0.964993,-0.262276,0.471
14.9959,15,0.914209,-0.405242,0.471
14.9854,15,0.839057,-0.544043,0.521633
14.9854,15,0.748116,-0.663568,0.471
14.9959,15,0.647346,-0.762196,0.521633
14.9854,15,0.524584,-0.851359,0.471
15.0063,15,0.393993,-0.919114,0.521633
14.9854,15,0.248922,-0.968523,0.471
15.0063,15,0.104116,-0.994565,0.521633
14.9854,15,-0.052135,-0.99864,0.471
15.0063,15,-0.196599,-0.980484,0.521633
14.9959,15,-0.349857,-0.936803,0.471
15.0063,15,-0.48487,-0.874586,0.521633
15.0063,15,-0.604292,-0.796763,0.471
15.0063,15,-0.715733,-0.698374,0.496368
14.9959,15,-0.813145,-0.582061,0.471
14.9959,15,-0.890449,-0.455082,0.521633
14.9959,15,-0.948075,-0.318047,0.471
14.9959,15,-0.986561,-0.163394,0.496368
14.9854,15,-0.999699,-0.0245404,0.471
14.9854,15,-0.99171,0.128497,0.471
14.9749,15,-0.962538,0.271145,0.496368
14.9854,15,-0.909166,0.416435,0.471
14.9749,15,-0.838221,0.54533,0.496368
14.9749,15,-0.747097,0.664715,0.471
14.9854,15,-0.640299,0.768126,0.521633
14.9749,15,-0.510148,0.860087,0.471
14.9959,15,-0.386926,0.922111,0.521633
14.9749,15,-0.244463,0.969659,0.471
14.9959,15,-0.0980121,0.995185,0.521633
14.9749,15,0.0536676,0.998559,0.471
14.9854,15,0.204112,0.978948,0.496368
14.9749,15,0.346983,0.937871,0.471
14.9854,15,0.482186,0.876069,0.521633
14.9854,15,0.618858,0.785503,0.471
14.9749,15,0.718939,0.695073,0.471
14.9749,15,0.813146,0.58206,0.496368
14.9645,15,0.893913,0.44824,0.471
14.9749,15,0.949529,0.313681,0.496368
14.9749,15,0.98681,0.16188,0.496368
14.9749,15,0.999769,0.0214729,0.471
14.9854,15,0.99171,-0.128499,0.471
14.9749,15,0.960857,-0.277046,0.521633
14.9854,15,0.903988,-0.427558,0.471
14.9749,15,0.838225,-0.545325,0.496368
14.9749,15,0.746076,-0.665861,0.471
14.9854,15,0.637939,-0.770087,0.521633
14.9854,15,0.506185,-0.862425,0.471
14.9959,15,0.372739,-0.927936,0.496368
14.9749,15,0.23702,-0.971505,0.471
14.9959,15,0.08885,-0.996045,0.521633
14.9749,15,-0.0582622,-0.998301,0.471
14.9959,15,-0.208615,-0.977998,0.521633
14.9854,15,-0.349859,-0.936802,0.471
15.0063,15,-0.494232,-0.86933,0.496368
14.9959,15,-0.612812,-0.790229,0.471
14.9959,15,-0.724248,-0.68954,0.496368
14.9854,15,-0.818468,-0.574552,0.471
14.9854,15,-0.895966,-0.444122,0.546793
14.9854,15,-0.951906,-0.30639,0.471
14.9854,15,-0.986054,-0.166424,0.496368
14.9749,15,-0.999995,-0.00306355,0.471
14.9749,15,-0.98849,0.151283,0.496368
14.9645,15,-0.956493,0.291756,0.471
14.9854,15,-0.905945,0.423396,0.471
14.9645,15,-0.828902,0.559394,0.521633
14.9749,15,-0.738884,0.673832,0.471
14.9749,15,-0.629635,0.776891,0.471
14.9749,15,-0.502211,0.864745,0.471
14.9854,15,-0.37416,0.927364,0.521633
14.9645,15,-0.232547,0.972585,0.471
14.9854,15,-0.0873212,0.99618,0.521633
14.9645,15,0.0674463,0.997723,0.471
14.9854,15,0.213113,0.977028,0.496368
14.9645,15,0.357033,0.934092,0.471
14.9749,15,0.506191,0.862422,0.471
14.9749,15,0.615233,0.788345,0.471
14.9645,15,0.732659,0.680596,0.496368
14.9645,15,0.820227,0.572038,0.471
14.9645,15,0.895967,0.444121,0.471
14.9749,15,0.952842,0.303467,0.471
14.9645,15,0.987784,0.155829,0.521633
14.9645,15,0.999958,0.00920381,0.471
14.9749,15,0.98895,-0.148252,0.471
14.9645,15,0.958264,-0.285885,0.496368
14.9749,15,0.900682,-0.434479,0.471
14.9645,15,0.832317,-0.5543,0.521633
14.9749,15,0.737849,-0.674966,0.471
14.9749,15,0.629634,-0.776892,0.521633
14.9749,15,0.506182,-0.862426,0.471
14.9854,15,0.374159,-0.927364,0.546793
14.9749,15,0.199599,-0.979878,0.471
14.9959,15,0.0720338,-0.997402,0.521633
14.9749,15,-0.0674476,-0.997723,0.471
14.9959,15,-0.219103,-0.975702,0.521633
14.9749,15,-0.361328,-0.932439,0.471
14.9959,15,-0.496898,-0.867809,0.521633
14.9854,15,-0.620058,-0.784556,0.471
14.9854,15,-0.730563,-0.682845,0.496368
14.9854,15,-0.829764,-0.558114,0.471
14.9749,15,-0.900016,-0.435857,0.521633
14.9749,15,-0.954686,-0.297616,0.471
14.9854,15,-0.988258,-0.152797,0.471
14.9749,15,-0.999958,0.00920694,0.471
14.9749,15,-0.989399,0.14522,0.496368
14.9645,15,-0.956044,0.293225,0.471
14.9749,15,-0.901347,0.433099,0.471
